6.658 	-0.726 	25.585 	0.064 	0.003 	0.998 	0.282 	0
7.834 	-0.494 	25.586 	0.103 	0.004 	0.995 	0.320 	0
8.940 	-0.385 	25.586 	0.149 	0.005 	0.989 	0.295 	0
9.968 	-0.393 	25.570 	0.198 	0.006 	0.980 	0.275 	0
10.963 	-0.408 	25.462 	0.247 	0.005 	0.969 	0.268 	0
11.934 	-0.391 	25.124 	0.292 	0.005 	0.957 	0.273 	0
12.848 	-0.390 	24.680 	0.330 	0.004 	0.944 	0.270 	0
13.815 	-0.398 	24.198 	0.360 	0.003 	0.933 	0.288 	0
14.759 	-0.406 	23.738 	0.384 	0.002 	0.923 	0.279 	0
15.669 	-0.435 	23.283 	0.402 	0.002 	0.916 	0.270 	0
16.699 	-0.428 	22.781 	0.414 	0.001 	0.910 	0.305 	0
17.619 	-0.423 	22.332 	0.423 	0.000 	0.906 	0.273 	0
18.607 	-0.397 	21.835 	0.429 	0.000 	0.903 	0.295 	0
19.538 	-0.435 	21.381 	0.433 	0.000 	0.901 	0.276 	0
20.442 	-0.431 	20.928 	0.436 	-0.001 	0.900 	0.269 	0
21.410 	-0.447 	20.456 	0.438 	-0.001 	0.899 	0.287 	0
22.461 	-0.412 	19.943 	0.440 	-0.002 	0.898 	0.311 	0
23.561 	-0.391 	19.395 	0.441 	-0.002 	0.898 	0.328 	0
24.516 	-0.403 	18.924 	0.442 	-0.002 	0.897 	0.284 	0
25.423 	-0.401 	18.480 	0.442 	-0.002 	0.897 	0.269 	0
26.341 	-0.414 	18.027 	0.442 	-0.002 	0.897 	0.273 	0
27.286 	-0.429 	17.562 	0.442 	-0.002 	0.897 	0.280 	0
28.284 	-0.448 	17.075 	0.442 	-0.001 	0.897 	0.295 	0
29.307 	-0.426 	16.566 	0.442 	-0.001 	0.897 	0.305 	0
30.344 	-0.441 	16.060 	0.442 	0.000 	0.897 	0.308 	0
31.324 	-0.420 	15.568 	0.442 	0.000 	0.897 	0.293 	0
32.277 	-0.428 	15.103 	0.441 	0.000 	0.897 	0.282 	0
33.185 	-0.414 	14.660 	0.440 	0.000 	0.898 	0.269 	0
34.241 	-0.448 	14.145 	0.437 	0.000 	0.900 	0.313 	0
35.173 	-0.433 	13.683 	0.431 	0.000 	0.902 	0.277 	0
36.111 	-0.430 	13.214 	0.419 	0.001 	0.908 	0.279 	0
37.051 	-0.427 	12.756 	0.401 	0.001 	0.916 	0.279 	0
38.048 	-0.454 	12.269 	0.375 	0.001 	0.927 	0.295 	0
39.042 	-0.482 	11.773 	0.343 	0.001 	0.939 	0.295 	0
39.963 	-0.458 	11.348 	0.309 	0.001 	0.951 	0.270 	0
41.038 	-0.430 	10.944 	0.277 	0.000 	0.961 	0.306 	0
42.111 	-0.521 	10.667 	0.253 	-0.001 	0.967 	0.297 	0
43.147 	-0.511 	10.519 	0.241 	-0.002 	0.971 	0.279 	0
44.184 	-0.165 	10.465 	0.242 	-0.003 	0.970 	0.291 	0
43.543 	0.429 	10.487 	0.256 	-0.003 	0.967 	0.233 	0
42.491 	0.489 	10.592 	0.278 	-0.004 	0.961 	0.282 	0
41.417 	0.491 	10.818 	0.305 	-0.004 	0.952 	0.293 	0
40.354 	0.490 	11.181 	0.332 	-0.004 	0.943 	0.299 	0
39.352 	0.447 	11.623 	0.358 	-0.004 	0.934 	0.293 	0
38.422 	0.456 	12.087 	0.380 	-0.003 	0.925 	0.277 	0
37.501 	0.458 	12.536 	0.397 	-0.003 	0.918 	0.273 	0
36.548 	0.457 	13.001 	0.411 	-0.002 	0.912 	0.282 	0
35.612 	0.423 	13.462 	0.421 	-0.001 	0.907 	0.279 	0
34.587 	0.452 	13.966 	0.428 	0.000 	0.904 	0.305 	0
33.625 	0.432 	14.446 	0.433 	0.000 	0.901 	0.286 	0
32.566 	0.466 	14.962 	0.437 	0.001 	0.900 	0.313 	0
31.462 	0.448 	15.510 	0.439 	0.001 	0.898 	0.328 	0
30.501 	0.448 	15.984 	0.441 	0.001 	0.898 	0.286 	0
29.524 	0.440 	16.460 	0.441 	0.001 	0.897 	0.290 	0
28.604 	0.427 	16.919 	0.441 	0.001 	0.897 	0.275 	0
27.637 	0.399 	17.391 	0.441 	0.001 	0.897 	0.286 	0
26.733 	0.363 	17.832 	0.441 	0.000 	0.897 	0.268 	0
25.820 	0.398 	18.285 	0.441 	0.000 	0.898 	0.272 	0
24.902 	0.403 	18.741 	0.441 	0.000 	0.898 	0.273 	0
23.913 	0.418 	19.223 	0.440 	0.000 	0.898 	0.293 	0
23.009 	0.393 	19.664 	0.440 	0.000 	0.898 	0.268 	0
21.945 	0.414 	20.196 	0.440 	0.000 	0.898 	0.317 	0
21.029 	0.435 	20.642 	0.440 	0.000 	0.898 	0.270 	0
20.039 	0.428 	21.125 	0.440 	0.000 	0.898 	0.294 	0
19.065 	0.405 	21.612 	0.439 	0.000 	0.899 	0.290 	0
18.095 	0.403 	22.086 	0.435 	0.001 	0.900 	0.288 	0
17.202 	0.428 	22.536 	0.428 	0.001 	0.904 	0.266 	0
16.188 	0.425 	23.030 	0.413 	0.001 	0.911 	0.301 	0
15.191 	0.425 	23.527 	0.389 	0.001 	0.921 	0.297 	0
14.266 	0.435 	23.978 	0.356 	0.001 	0.934 	0.275 	0
13.342 	0.431 	24.428 	0.314 	0.001 	0.949 	0.275 	0
12.287 	0.411 	24.941 	0.267 	0.000 	0.964 	0.312 	0
11.360 	0.422 	25.338 	0.218 	0.000 	0.976 	0.269 	0
10.172 	0.405 	25.548 	0.172 	-0.001 	0.985 	0.322 	0
9.105 	0.441 	25.586 	0.130 	-0.001 	0.991 	0.284 	0
8.065 	0.528 	25.586 	0.095 	-0.001 	0.995 	0.279 	0
6.835 	0.773 	25.583 	0.068 	-0.001 	0.998 	0.334 	0
5.683 	1.042 	25.583 	0.047 	-0.001 	0.999 	0.315 	0
4.686 	1.338 	25.583 	0.031 	0.000 	1.000 	0.277 	0
3.606 	1.748 	25.581 	0.020 	0.000 	1.000 	0.308 	0
2.634 	2.193 	25.580 	0.013 	0.000 	1.000 	0.284 	0
1.594 	2.766 	25.580 	0.008 	0.000 	1.000 	0.316 	0
0.596 	3.361 	25.580 	0.004 	0.002 	1.000 	0.309 	0
-0.247 	3.960 	25.580 	0.000 	0.007 	1.000 	0.275 	0
-1.168 	4.672 	25.580 	-0.006 	0.018 	1.000 	0.311 	0
-1.990 	5.402 	25.582 	-0.017 	0.037 	0.999 	0.293 	0
-2.789 	6.239 	25.583 	-0.033 	0.064 	0.997 	0.309 	0
-3.548 	7.148 	25.584 	-0.053 	0.100 	0.994 	0.315 	0
-4.134 	8.051 	25.583 	-0.077 	0.142 	0.987 	0.286 	0
-4.731 	9.003 	25.549 	-0.103 	0.185 	0.977 	0.299 	0
-5.288 	10.002 	25.318 	-0.128 	0.227 	0.965 	0.311 	0
-5.762 	10.908 	24.929 	-0.151 	0.265 	0.952 	0.291 	0
-6.258 	11.680 	24.480 	-0.170 	0.296 	0.940 	0.272 	0
-6.813 	12.579 	23.957 	-0.186 	0.321 	0.929 	0.315 	0
-7.273 	13.362 	23.507 	-0.198 	0.340 	0.919 	0.269 	0
-7.755 	14.168 	23.046 	-0.207 	0.354 	0.912 	0.279 	0
-8.203 	14.967 	22.593 	-0.214 	0.363 	0.907 	0.272 	0
-8.674 	15.757 	22.145 	-0.218 	0.370 	0.903 	0.273 	0
-9.088 	16.581 	21.696 	-0.220 	0.374 	0.901 	0.273 	0
-9.560 	17.369 	21.233 	-0.222 	0.377 	0.899 	0.275 	0
-10.031 	18.213 	20.761 	-0.222 	0.379 	0.898 	0.286 	0
-10.483 	18.992 	20.315 	-0.223 	0.381 	0.898 	0.268 	0
-10.921 	19.817 	19.859 	-0.223 	0.382 	0.897 	0.277 	0
-11.391 	20.577 	19.412 	-0.222 	0.382 	0.897 	0.266 	0
-11.882 	21.345 	18.967 	-0.222 	0.382 	0.897 	0.269 	0
-12.348 	22.201 	18.492 	-0.222 	0.382 	0.897 	0.288 	0
-12.781 	23.026 	18.037 	-0.222 	0.382 	0.897 	0.276 	0
-13.242 	23.796 	17.588 	-0.221 	0.382 	0.897 	0.268 	0
-13.777 	24.672 	17.079 	-0.221 	0.382 	0.897 	0.305 	0
-14.301 	25.580 	16.568 	-0.220 	0.382 	0.897 	0.311 	0
-14.764 	26.427 	16.098 	-0.220 	0.382 	0.897 	0.286 	0
-15.230 	27.204 	15.643 	-0.220 	0.383 	0.897 	0.270 	0
-15.762 	28.168 	15.107 	-0.219 	0.382 	0.898 	0.326 	0
-16.296 	29.111 	14.578 	-0.219 	0.382 	0.898 	0.322 	0
-16.771 	29.906 	14.112 	-0.217 	0.379 	0.900 	0.276 	0
-17.233 	30.721 	13.655 	-0.213 	0.374 	0.903 	0.277 	0
-17.709 	31.615 	13.159 	-0.207 	0.364 	0.908 	0.301 	0
-18.203 	32.438 	12.676 	-0.197 	0.348 	0.917 	0.286 	0
-18.656 	33.224 	12.234 	-0.183 	0.325 	0.928 	0.269 	0
-19.132 	34.047 	11.770 	-0.167 	0.297 	0.940 	0.282 	0
-19.559 	34.911 	11.328 	-0.149 	0.267 	0.952 	0.283 	0
-20.116 	35.854 	10.910 	-0.132 	0.240 	0.962 	0.312 	0
-20.652 	36.749 	10.651 	-0.120 	0.219 	0.968 	0.286 	0
-21.225 	37.722 	10.494 	-0.114 	0.208 	0.971 	0.304 	0
-21.997 	38.312 	10.468 	-0.115 	0.209 	0.971 	0.259 	0
-22.153 	37.347 	10.490 	-0.122 	0.221 	0.968 	0.261 	0
-21.667 	36.457 	10.608 	-0.134 	0.240 	0.962 	0.272 	0
-21.127 	35.633 	10.817 	-0.147 	0.262 	0.954 	0.269 	0
-20.519 	34.694 	11.197 	-0.162 	0.286 	0.944 	0.315 	0
-19.987 	33.746 	11.689 	-0.175 	0.308 	0.935 	0.317 	0
-19.514 	32.966 	12.133 	-0.187 	0.327 	0.926 	0.270 	0
-18.990 	32.026 	12.663 	-0.196 	0.342 	0.919 	0.320 	0
-18.503 	31.216 	13.136 	-0.203 	0.354 	0.913 	0.282 	0
-17.995 	30.300 	13.647 	-0.208 	0.362 	0.908 	0.311 	0
-17.519 	29.452 	14.121 	-0.212 	0.368 	0.905 	0.288 	0
-17.046 	28.617 	14.604 	-0.215 	0.373 	0.903 	0.286 	0
-16.573 	27.833 	15.051 	-0.217 	0.376 	0.901 	0.270 	0
-16.056 	26.932 	15.557 	-0.218 	0.378 	0.900 	0.308 	0
-15.582 	26.086 	16.042 	-0.219 	0.379 	0.899 	0.290 	0
-15.123 	25.308 	16.483 	-0.219 	0.380 	0.899 	0.268 	0
-14.666 	24.498 	16.945 	-0.220 	0.380 	0.898 	0.276 	0
-14.147 	23.669 	17.421 	-0.220 	0.381 	0.898 	0.290 	0
-13.656 	22.852 	17.886 	-0.221 	0.381 	0.898 	0.283 	0
-13.114 	21.978 	18.400 	-0.221 	0.381 	0.898 	0.306 	0
-12.694 	21.074 	18.884 	-0.222 	0.380 	0.898 	0.295 	0
-12.222 	20.295 	19.336 	-0.223 	0.381 	0.898 	0.270 	0
-11.711 	19.398 	19.842 	-0.223 	0.381 	0.897 	0.306 	0
-11.215 	18.579 	20.307 	-0.223 	0.381 	0.897 	0.284 	0
-10.690 	17.701 	20.818 	-0.223 	0.381 	0.897 	0.305 	0
-10.210 	16.867 	21.287 	-0.223 	0.381 	0.897 	0.284 	0
-9.650 	16.018 	21.797 	-0.221 	0.380 	0.898 	0.304 	0
-9.193 	15.090 	22.300 	-0.218 	0.375 	0.901 	0.306 	0
-8.694 	14.232 	22.790 	-0.211 	0.365 	0.907 	0.295 	0
-8.195 	13.385 	23.269 	-0.201 	0.348 	0.916 	0.291 	0
-7.688 	12.535 	23.762 	-0.185 	0.321 	0.929 	0.295 	0
-7.278 	11.732 	24.204 	-0.165 	0.287 	0.944 	0.268 	0
-6.770 	10.902 	24.687 	-0.142 	0.247 	0.959 	0.290 	0
-6.217 	9.963 	25.184 	-0.117 	0.204 	0.972 	0.320 	0
-5.760 	9.115 	25.506 	-0.093 	0.162 	0.982 	0.270 	0
-5.225 	8.201 	25.580 	-0.072 	0.124 	0.990 	0.283 	0
-4.764 	7.310 	25.584 	-0.053 	0.092 	0.994 	0.268 	0
-4.351 	6.358 	25.584 	-0.038 	0.066 	0.997 	0.276 	0
-3.967 	5.209 	25.582 	-0.027 	0.046 	0.999 	0.323 	0
-3.660 	4.191 	25.582 	-0.018 	0.031 	0.999 	0.284 	0
-3.463 	3.203 	25.581 	-0.012 	0.020 	1.000 	0.269 	0
-3.329 	2.163 	25.581 	-0.008 	0.013 	1.000 	0.279 	0
-3.239 	1.167 	25.580 	-0.005 	0.008 	1.000 	0.266 	0
-3.201 	0.269 	25.580 	-0.003 	0.005 	1.000 	0.239 	0
-4.131 	0.254 	25.580 	-0.003 	0.004 	1.000 	0.248 	0
-4.192 	1.359 	25.580 	-0.004 	0.005 	1.000 	0.295 	0
-4.308 	2.569 	25.580 	-0.007 	0.011 	1.000 	0.324 	0
-4.514 	3.724 	25.582 	-0.014 	0.024 	1.000 	0.313 	0
-4.785 	4.741 	25.582 	-0.026 	0.045 	0.999 	0.280 	0
-5.154 	5.815 	25.582 	-0.043 	0.075 	0.996 	0.302 	0
-5.552 	6.749 	25.583 	-0.064 	0.113 	0.992 	0.270 	0
-5.989 	7.670 	25.579 	-0.088 	0.155 	0.984 	0.270 	0
-6.604 	8.705 	25.487 	-0.113 	0.197 	0.974 	0.322 	0
-7.080 	9.540 	25.168 	-0.136 	0.237 	0.962 	0.269 	0
-7.553 	10.352 	24.724 	-0.156 	0.273 	0.949 	0.277 	0
-8.057 	11.206 	24.233 	-0.173 	0.302 	0.938 	0.295 	0
-8.535 	12.122 	23.730 	-0.187 	0.325 	0.927 	0.306 	0
-9.057 	12.990 	23.226 	-0.197 	0.342 	0.919 	0.301 	0
-9.511 	13.783 	22.780 	-0.205 	0.355 	0.912 	0.270 	0
-9.978 	14.573 	22.332 	-0.210 	0.364 	0.907 	0.272 	0
-10.427 	15.413 	21.856 	-0.214 	0.370 	0.904 	0.284 	0
-10.904 	16.198 	21.400 	-0.216 	0.374 	0.902 	0.273 	0
-11.392 	17.020 	20.934 	-0.218 	0.377 	0.900 	0.284 	0
-11.879 	17.835 	20.470 	-0.219 	0.378 	0.899 	0.282 	0
-12.389 	18.701 	19.968 	-0.220 	0.379 	0.899 	0.299 	0
-12.883 	19.527 	19.499 	-0.220 	0.380 	0.899 	0.284 	0
-13.336 	20.398 	19.020 	-0.220 	0.380 	0.898 	0.290 	0
-13.805 	21.246 	18.540 	-0.220 	0.380 	0.898 	0.288 	0
-14.293 	22.093 	18.051 	-0.220 	0.381 	0.898 	0.291 	0
-14.806 	22.923 	17.576 	-0.221 	0.381 	0.898 	0.290 	0
-15.374 	23.820 	17.059 	-0.221 	0.381 	0.898 	0.315 	0
-15.833 	24.651 	16.589 	-0.221 	0.382 	0.897 	0.282 	0
-16.319 	25.483 	16.112 	-0.221 	0.382 	0.897 	0.286 	0
-16.783 	26.290 	15.655 	-0.221 	0.383 	0.897 	0.276 	0
-17.250 	27.107 	15.194 	-0.221 	0.383 	0.897 	0.279 	0
-17.780 	28.026 	14.673 	-0.220 	0.382 	0.898 	0.315 	0
-18.276 	28.859 	14.194 	-0.218 	0.379 	0.899 	0.288 	0
-18.732 	29.670 	13.735 	-0.215 	0.374 	0.902 	0.276 	0
-19.220 	30.511 	13.259 	-0.208 	0.364 	0.908 	0.288 	0
-19.699 	31.371 	12.767 	-0.198 	0.348 	0.916 	0.293 	0
-20.162 	32.186 	12.310 	-0.184 	0.325 	0.928 	0.277 	0
-20.672 	33.036 	11.822 	-0.166 	0.294 	0.941 	0.295 	0
-21.174 	33.927 	11.342 	-0.144 	0.258 	0.955 	0.301 	0
-21.715 	34.801 	10.942 	-0.122 	0.220 	0.968 	0.294 	0
-22.277 	35.711 	10.671 	-0.100 	0.182 	0.978 	0.294 	0
-22.782 	36.608 	10.517 	-0.082 	0.151 	0.985 	0.277 	0
-23.222 	37.631 	10.469 	-0.070 	0.130 	0.989 	0.297 	0
-23.097 	38.688 	10.465 	-0.065 	0.121 	0.991 	0.284 	0
-22.314 	39.295 	10.462 	-0.068 	0.125 	0.990 	0.264 	0
-21.218 	39.090 	10.464 	-0.078 	0.141 	0.987 	0.297 	0
-20.441 	38.249 	10.498 	-0.094 	0.167 	0.982 	0.305 	0
-19.885 	37.306 	10.631 	-0.113 	0.198 	0.974 	0.295 	0
-19.387 	36.440 	10.870 	-0.133 	0.231 	0.964 	0.273 	0
-18.907 	35.625 	11.199 	-0.153 	0.263 	0.953 	0.268 	0
-18.458 	34.800 	11.623 	-0.170 	0.292 	0.941 	0.275 	0
